ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount,Profit Margin
4094,Alice,25.0,Female,300.0,24.992101105845183,,Grocery,15.0,0.08330700368615061
4095,Charlie,20.0,Male,200.0,10.0,,Furniture,20.0,0.05
4096,Bob,35.0,Female,248.95738893925656,20.0,2023-01-01,Electronics,15.0,0.08033503277494537
4097,Charlie,27.35427534588342,Male,100.0,40.0,2023-02-15,Clothing,20.0,0.4
4098,Bob,20.0,Other,400.0,10.0,2023-02-15,,5.0,0.025
4102,David,30.0,Male,300.0,24.992101105845183,,Clothing,,0.08330700368615061
4103,Bob,25.0,Other,300.0,10.0,2023-02-15,Grocery,20.0,0.03333333333333333
4104,Alice,30.0,Female,200.0,10.0,,Clothing,5.0,0.05
4106,David,35.0,Male,200.0,40.0,,Furniture,20.0,0.2
4108,Charlie,27.35427534588342,Female,100.0,10.0,,,10.0,0.1
4109,David,27.35427534588342,Other,100.0,10.0,,Grocery,,0.1
4110,Charlie,20.0,Female,248.95738893925656,30.0,,Grocery,,0.12050254916241807
4111,Eve,30.0,Other,300.0,24.992101105845183,,Furniture,20.0,0.08330700368615061
4112,Alice,30.0,Other,100.0,40.0,2023-01-01,Grocery,15.0,0.4
4113,Alice,20.0,Other,248.95738893925656,40.0,,Electronics,20.0,0.16067006554989074
4115,Charlie,27.35427534588342,Female,100.0,30.0,2023-01-01,Furniture,,0.3
4117,Bob,25.0,Female,400.0,10.0,,Clothing,15.0,0.025
4118,Bob,35.0,Male,100.0,30.0,,Electronics,15.0,0.3
4119,Alice,25.0,Male,400.0,40.0,,Furniture,,0.1
4120,Eve,27.35427534588342,Female,100.0,10.0,,Furniture,,0.1
4121,Bob,25.0,Female,200.0,20.0,2023-01-01,Clothing,20.0,0.1
4122,Bob,35.0,Female,400.0,40.0,,,20.0,0.1
4123,Charlie,25.0,Female,248.95738893925656,24.992101105845183,2023-01-01,,10.0,0.10038706307264107
4124,Eve,25.0,Other,200.0,30.0,2023-01-01,Clothing,,0.15
4126,Bob,25.0,Other,400.0,24.992101105845183,,Furniture,10.0,0.062480252764612956
4130,Eve,27.35427534588342,Other,300.0,10.0,2023-01-01,Furniture,,0.03333333333333333
4131,Eve,20.0,Female,248.95738893925656,24.992101105845183,,Grocery,20.0,0.10038706307264107
4132,Eve,20.0,Other,100.0,40.0,2023-01-01,Furniture,,0.4
4133,Bob,20.0,Other,400.0,20.0,,Furniture,5.0,0.05
4135,Eve,25.0,Male,200.0,20.0,2023-02-15,Clothing,20.0,0.1
4136,Eve,27.35427534588342,Male,248.95738893925656,20.0,2023-02-15,Electronics,15.0,0.08033503277494537
4137,Bob,30.0,Other,248.95738893925656,20.0,2023-01-01,Electronics,20.0,0.08033503277494537
4139,Charlie,20.0,Other,200.0,24.992101105845183,,Clothing,20.0,0.12496050552922591
4140,Bob,27.35427534588342,Other,400.0,30.0,,Furniture,10.0,0.075
4141,Alice,20.0,Female,300.0,40.0,2023-01-01,Clothing,,0.13333333333333333
4143,Alice,20.0,Male,300.0,10.0,2023-01-01,Clothing,,0.03333333333333333
4144,Alice,20.0,Male,100.0,10.0,,Furniture,10.0,0.1
4145,Alice,20.0,Male,200.0,10.0,2023-02-15,Grocery,20.0,0.05
4146,Charlie,35.0,Other,400.0,40.0,2023-01-01,Clothing,5.0,0.1
4148,Charlie,20.0,Female,200.0,20.0,2023-02-15,,10.0,0.1
4149,Eve,20.0,Male,300.0,24.992101105845183,,Furniture,5.0,0.08330700368615061
4151,Eve,20.0,Male,200.0,10.0,,Furniture,10.0,0.05
4152,Eve,25.0,Female,400.0,40.0,,Grocery,10.0,0.1
4154,Bob,30.0,Other,400.0,20.0,2023-01-01,Clothing,10.0,0.05
4155,David,20.0,Other,248.95738893925656,30.0,2023-01-01,Grocery,5.0,0.12050254916241807
4156,Alice,30.0,Male,400.0,30.0,2023-01-01,Furniture,10.0,0.075
4157,David,35.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Electronics,15.0,0.10038706307264107
4159,Alice,27.35427534588342,Female,400.0,30.0,2023-01-01,,20.0,0.075
4160,Eve,25.0,Male,300.0,30.0,2023-01-01,,15.0,0.1
4162,Alice,20.0,Female,400.0,20.0,,Clothing,5.0,0.05
4163,Charlie,20.0,Male,400.0,24.992101105845183,2023-02-15,Electronics,5.0,0.062480252764612956
4164,David,35.0,Male,100.0,24.992101105845183,,,20.0,0.24992101105845183
4166,Alice,27.35427534588342,Male,100.0,30.0,2023-02-15,,,0.3
4167,Eve,20.0,Other,100.0,20.0,2023-02-15,Clothing,10.0,0.2
4168,Charlie,20.0,Female,100.0,24.992101105845183,2023-01-01,Furniture,20.0,0.24992101105845183
4169,Charlie,35.0,Female,100.0,40.0,2023-01-01,Electronics,20.0,0.4
4170,Bob,35.0,Other,200.0,24.992101105845183,,,10.0,0.12496050552922591
4172,Eve,25.0,Other,100.0,20.0,,Grocery,5.0,0.2
4173,Charlie,30.0,Other,300.0,10.0,,Grocery,,0.03333333333333333
4174,Charlie,30.0,Female,100.0,20.0,2023-01-01,Electronics,10.0,0.2
4176,Alice,25.0,Male,400.0,30.0,,Grocery,5.0,0.075
4177,Bob,35.0,Other,400.0,30.0,2023-02-15,,5.0,0.075
4178,Charlie,20.0,Other,300.0,20.0,,Electronics,,0.06666666666666667
4180,David,27.35427534588342,Other,200.0,10.0,2023-02-15,Furniture,,0.05
4182,David,20.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Clothing,15.0,0.10038706307264107
4184,David,35.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Clothing,,0.10038706307264107
4186,Alice,25.0,Other,100.0,30.0,2023-02-15,Electronics,10.0,0.3
4187,Eve,20.0,Male,248.95738893925656,20.0,2023-01-01,,15.0,0.08033503277494537
4188,Bob,20.0,Other,300.0,40.0,2023-02-15,Grocery,,0.13333333333333333
4189,Bob,35.0,Male,200.0,40.0,,,10.0,0.2
4193,Eve,27.35427534588342,Female,100.0,40.0,,,10.0,0.4
4194,Charlie,30.0,Female,100.0,30.0,2023-01-01,,20.0,0.3
4195,Bob,30.0,Male,400.0,40.0,,,,0.1
4196,Eve,25.0,Female,100.0,20.0,2023-02-15,Furniture,20.0,0.2
4198,Charlie,25.0,Female,200.0,20.0,2023-02-15,,10.0,0.1
4199,Charlie,30.0,Female,400.0,24.992101105845183,2023-02-15,,15.0,0.062480252764612956
4200,Charlie,35.0,Other,300.0,20.0,2023-01-01,,20.0,0.06666666666666667
4201,David,20.0,Male,300.0,20.0,2023-01-01,Clothing,5.0,0.06666666666666667
4202,Charlie,30.0,Male,300.0,40.0,2023-02-15,Grocery,,0.13333333333333333
4203,David,27.35427534588342,Male,248.95738893925656,20.0,2023-02-15,Clothing,20.0,0.08033503277494537
4204,David,30.0,Female,248.95738893925656,30.0,2023-02-15,,10.0,0.12050254916241807
4206,Bob,27.35427534588342,Other,300.0,40.0,,Electronics,,0.13333333333333333
4207,Charlie,27.35427534588342,Male,248.95738893925656,24.992101105845183,2023-02-15,Furniture,,0.10038706307264107
4208,Charlie,25.0,Female,248.95738893925656,30.0,,Clothing,15.0,0.12050254916241807
4210,Bob,30.0,Other,200.0,24.992101105845183,,Furniture,5.0,0.12496050552922591
4211,Alice,35.0,Other,200.0,30.0,2023-01-01,Electronics,15.0,0.15
4212,Alice,20.0,Male,300.0,24.992101105845183,2023-01-01,Clothing,5.0,0.08330700368615061
4213,David,30.0,Male,400.0,10.0,2023-01-01,Grocery,20.0,0.025
4215,Bob,35.0,Female,248.95738893925656,24.992101105845183,2023-01-01,Furniture,10.0,0.10038706307264107
4217,Alice,27.35427534588342,Male,100.0,20.0,2023-02-15,Furniture,10.0,0.2
4219,Alice,30.0,Female,248.95738893925656,24.992101105845183,,Electronics,5.0,0.10038706307264107
4220,Bob,20.0,Other,248.95738893925656,24.992101105845183,,Clothing,10.0,0.10038706307264107
4221,Bob,27.35427534588342,Other,400.0,24.992101105845183,2023-02-15,Grocery,10.0,0.062480252764612956
4222,Eve,30.0,Other,100.0,40.0,,,20.0,0.4
4223,Eve,30.0,Other,300.0,24.992101105845183,,,15.0,0.08330700368615061
4224,Bob,30.0,Male,200.0,40.0,2023-02-15,Furniture,20.0,0.2
4225,David,27.35427534588342,Male,300.0,40.0,2023-01-01,Clothing,5.0,0.13333333333333333
4226,Alice,20.0,Female,300.0,10.0,,Electronics,5.0,0.03333333333333333
4227,Charlie,30.0,Female,400.0,20.0,,Grocery,,0.05
4228,Eve,35.0,Female,300.0,40.0,2023-02-15,Furniture,10.0,0.13333333333333333
4229,Charlie,27.35427534588342,Female,400.0,30.0,2023-02-15,Clothing,5.0,0.075
4231,Eve,20.0,Female,248.95738893925656,30.0,2023-01-01,Clothing,15.0,0.12050254916241807
4232,Charlie,35.0,Other,200.0,10.0,2023-01-01,Electronics,20.0,0.05
4233,David,30.0,Other,400.0,30.0,,Clothing,5.0,0.075
4234,Alice,25.0,Other,100.0,10.0,,Clothing,5.0,0.1
4236,Eve,27.35427534588342,Female,200.0,10.0,,Clothing,,0.05
4237,Bob,25.0,Other,400.0,30.0,,Clothing,,0.075
4238,Alice,25.0,Other,200.0,30.0,,Furniture,5.0,0.15
4239,Charlie,35.0,Other,248.95738893925656,10.0,2023-01-01,Furniture,20.0,0.040167516387472686
4240,Eve,20.0,Other,100.0,10.0,,,20.0,0.1
4241,Bob,35.0,Male,300.0,20.0,2023-01-01,,20.0,0.06666666666666667
4242,David,35.0,Female,100.0,10.0,2023-01-01,Furniture,20.0,0.1
4243,Bob,30.0,Female,400.0,24.992101105845183,2023-01-01,Grocery,15.0,0.062480252764612956
4245,Eve,25.0,Male,100.0,20.0,,Furniture,10.0,0.2
4247,David,27.35427534588342,Other,300.0,24.992101105845183,,Clothing,20.0,0.08330700368615061
4249,Eve,20.0,Other,200.0,20.0,,Furniture,15.0,0.1
4250,Eve,27.35427534588342,Other,100.0,30.0,2023-01-01,,5.0,0.3
4251,Charlie,30.0,Female,400.0,30.0,2023-01-01,,10.0,0.075
4252,Charlie,27.35427534588342,Female,248.95738893925656,10.0,,Grocery,20.0,0.040167516387472686
4253,Alice,30.0,Female,300.0,10.0,,,15.0,0.03333333333333333
4254,Eve,25.0,Female,200.0,40.0,2023-01-01,,20.0,0.2
4255,Charlie,25.0,Female,248.95738893925656,24.992101105845183,2023-02-15,,20.0,0.10038706307264107
4256,Bob,35.0,Male,248.95738893925656,30.0,,Clothing,20.0,0.12050254916241807
4257,David,30.0,Female,248.95738893925656,10.0,2023-01-01,Furniture,,0.040167516387472686
4259,David,27.35427534588342,Other,200.0,20.0,,,20.0,0.1
4260,Charlie,20.0,Female,300.0,24.992101105845183,2023-01-01,Grocery,10.0,0.08330700368615061
4261,Alice,20.0,Male,200.0,30.0,,,10.0,0.15
4264,Bob,27.35427534588342,Other,200.0,10.0,2023-01-01,Grocery,20.0,0.05
4269,Alice,25.0,Male,400.0,20.0,2023-02-15,Clothing,15.0,0.05
4270,Alice,27.35427534588342,Other,100.0,20.0,,Furniture,10.0,0.2
4271,Charlie,25.0,Female,300.0,40.0,2023-02-15,,5.0,0.13333333333333333
4273,Eve,25.0,Male,248.95738893925656,10.0,2023-01-01,Grocery,10.0,0.040167516387472686
4274,Alice,30.0,Other,400.0,40.0,,Clothing,15.0,0.1
4275,Eve,20.0,Female,100.0,20.0,,Clothing,15.0,0.2
4276,David,30.0,Other,248.95738893925656,40.0,,,5.0,0.16067006554989074
4277,Eve,20.0,Male,248.95738893925656,40.0,2023-02-15,,15.0,0.16067006554989074
4278,Bob,27.35427534588342,Male,248.95738893925656,10.0,,Furniture,5.0,0.040167516387472686
4279,Eve,35.0,Male,300.0,10.0,,Grocery,15.0,0.03333333333333333
4281,David,30.0,Male,100.0,24.992101105845183,2023-02-15,Electronics,10.0,0.24992101105845183
4282,Bob,30.0,Female,200.0,40.0,,Furniture,,0.2
4284,David,30.0,Other,200.0,24.992101105845183,2023-01-01,,15.0,0.12496050552922591
4285,David,25.0,Female,248.95738893925656,20.0,2023-01-01,Grocery,,0.08033503277494537
4287,Eve,20.0,Male,400.0,20.0,,Grocery,10.0,0.05
4288,David,20.0,Other,400.0,24.992101105845183,2023-02-15,Electronics,,0.062480252764612956
4289,David,25.0,Male,200.0,40.0,2023-01-01,Furniture,,0.2
4290,Alice,20.0,Female,100.0,40.0,,,10.0,0.4
4291,David,35.0,Female,200.0,10.0,2023-02-15,Electronics,20.0,0.05
4293,Eve,30.0,Female,200.0,40.0,2023-02-15,Electronics,10.0,0.2
4294,Eve,35.0,Other,300.0,40.0,2023-01-01,Electronics,20.0,0.13333333333333333
4296,Charlie,35.0,Other,100.0,10.0,2023-02-15,,5.0,0.1
4297,Eve,30.0,Male,400.0,20.0,2023-01-01,Clothing,15.0,0.05
4298,David,25.0,Other,100.0,40.0,2023-01-01,Furniture,15.0,0.4
4299,Bob,20.0,Other,200.0,40.0,,Electronics,5.0,0.2
4300,Alice,20.0,Female,248.95738893925656,24.992101105845183,,,15.0,0.10038706307264107
4301,Charlie,25.0,Male,300.0,20.0,2023-01-01,,15.0,0.06666666666666667
4302,Eve,35.0,Female,248.95738893925656,30.0,2023-01-01,Furniture,10.0,0.12050254916241807
4303,Eve,27.35427534588342,Male,300.0,30.0,,Grocery,10.0,0.1
4304,Bob,35.0,Male,200.0,30.0,,Clothing,20.0,0.15
4305,Bob,20.0,Other,300.0,10.0,2023-02-15,Clothing,,0.03333333333333333
4306,Charlie,27.35427534588342,Female,100.0,30.0,2023-02-15,Electronics,20.0,0.3
4307,Alice,30.0,Other,248.95738893925656,24.992101105845183,,Grocery,10.0,0.10038706307264107
4308,Eve,27.35427534588342,Other,248.95738893925656,10.0,2023-01-01,Clothing,10.0,0.040167516387472686
4309,Charlie,35.0,Other,200.0,10.0,,Electronics,5.0,0.05
4310,David,25.0,Male,248.95738893925656,30.0,2023-02-15,Grocery,5.0,0.12050254916241807
4311,David,30.0,Female,200.0,10.0,2023-01-01,,10.0,0.05
4312,Charlie,35.0,Female,400.0,20.0,,Electronics,15.0,0.05
4313,Eve,30.0,Other,100.0,20.0,,Grocery,20.0,0.2
4314,Charlie,27.35427534588342,Male,300.0,30.0,2023-01-01,Furniture,10.0,0.1
4315,Eve,20.0,Female,300.0,24.992101105845183,2023-01-01,Clothing,10.0,0.08330700368615061
4317,Charlie,25.0,Female,400.0,40.0,,,20.0,0.1
4318,Eve,27.35427534588342,Other,100.0,30.0,2023-01-01,Electronics,20.0,0.3
4320,Charlie,25.0,Male,248.95738893925656,30.0,2023-02-15,Clothing,10.0,0.12050254916241807
4323,Alice,35.0,Other,300.0,40.0,,Grocery,,0.13333333333333333
4324,Charlie,30.0,Female,248.95738893925656,10.0,2023-02-15,,15.0,0.040167516387472686
4325,David,27.35427534588342,Male,100.0,30.0,2023-01-01,Electronics,10.0,0.3
4327,Charlie,20.0,Other,100.0,10.0,2023-02-15,Grocery,20.0,0.1
4328,Eve,35.0,Female,200.0,30.0,,Furniture,,0.15
4330,Charlie,25.0,Other,100.0,30.0,,Grocery,,0.3
4331,David,25.0,Other,400.0,20.0,,Grocery,,0.05
4332,Eve,25.0,Other,100.0,20.0,2023-01-01,Electronics,5.0,0.2
4333,Charlie,20.0,Male,200.0,40.0,2023-02-15,Clothing,,0.2
4334,Bob,30.0,Female,400.0,24.992101105845183,2023-01-01,Grocery,20.0,0.062480252764612956
4336,David,25.0,Female,100.0,24.992101105845183,,Electronics,,0.24992101105845183
4337,Charlie,30.0,Female,200.0,24.992101105845183,2023-02-15,Grocery,10.0,0.12496050552922591
4339,Charlie,20.0,Female,300.0,40.0,,Electronics,10.0,0.13333333333333333
4340,Charlie,30.0,Male,300.0,24.992101105845183,,Grocery,15.0,0.08330700368615061
4343,Eve,30.0,Other,200.0,10.0,2023-02-15,Electronics,15.0,0.05
4344,Bob,27.35427534588342,Female,400.0,40.0,2023-01-01,Grocery,20.0,0.1
4347,David,35.0,Male,200.0,24.992101105845183,2023-02-15,Clothing,5.0,0.12496050552922591
4348,Eve,27.35427534588342,Other,400.0,24.992101105845183,,Electronics,,0.062480252764612956
4350,Charlie,25.0,Male,100.0,20.0,2023-01-01,Clothing,,0.2
4354,Eve,25.0,Male,100.0,24.992101105845183,,Electronics,15.0,0.24992101105845183
4355,Charlie,30.0,Female,248.95738893925656,40.0,2023-01-01,Clothing,20.0,0.16067006554989074
4358,Charlie,27.35427534588342,Female,300.0,20.0,2023-02-15,Electronics,20.0,0.06666666666666667
4360,Bob,35.0,Other,200.0,40.0,,Furniture,10.0,0.2
4362,Eve,27.35427534588342,Other,300.0,40.0,2023-01-01,Electronics,20.0,0.13333333333333333
4363,Charlie,30.0,Female,100.0,10.0,,Grocery,20.0,0.1
4364,Eve,27.35427534588342,Male,248.95738893925656,30.0,,Electronics,,0.12050254916241807
4365,Charlie,25.0,Female,248.95738893925656,20.0,2023-02-15,Grocery,20.0,0.08033503277494537
4367,David,25.0,Other,248.95738893925656,30.0,,Grocery,20.0,0.12050254916241807
4368,Bob,30.0,Male,400.0,20.0,,Electronics,20.0,0.05
4370,Alice,20.0,Male,400.0,24.992101105845183,,Furniture,10.0,0.062480252764612956
4371,Bob,27.35427534588342,Male,248.95738893925656,30.0,2023-01-01,Electronics,15.0,0.12050254916241807
4373,Alice,30.0,Female,400.0,40.0,,Grocery,15.0,0.1
4376,Eve,27.35427534588342,Female,200.0,30.0,2023-02-15,,,0.15
4377,Bob,30.0,Other,100.0,30.0,2023-01-01,Clothing,10.0,0.3
4379,Bob,20.0,Male,400.0,40.0,,Clothing,5.0,0.1
4382,David,35.0,Male,300.0,20.0,,Clothing,10.0,0.06666666666666667
4383,Eve,20.0,Female,300.0,10.0,2023-01-01,Grocery,15.0,0.03333333333333333
4384,Alice,27.35427534588342,Other,200.0,30.0,,Clothing,20.0,0.15
4385,Charlie,20.0,Other,200.0,40.0,2023-02-15,Clothing,20.0,0.2
4386,Alice,35.0,Male,100.0,40.0,2023-01-01,Furniture,5.0,0.4
4387,Alice,30.0,Female,248.95738893925656,40.0,,Furniture,5.0,0.16067006554989074
4393,David,20.0,Male,248.95738893925656,30.0,,Electronics,,0.12050254916241807
4396,Eve,25.0,Female,248.95738893925656,30.0,,Furniture,10.0,0.12050254916241807
4398,David,20.0,Other,200.0,40.0,2023-02-15,Furniture,20.0,0.2
4399,Bob,27.35427534588342,Male,100.0,40.0,2023-01-01,Clothing,,0.4
4400,Alice,30.0,Male,300.0,40.0,,,20.0,0.13333333333333333
4401,Charlie,30.0,Male,200.0,24.992101105845183,2023-02-15,Clothing,5.0,0.12496050552922591
4402,Charlie,25.0,Other,200.0,24.992101105845183,2023-01-01,Clothing,20.0,0.12496050552922591
4404,David,25.0,Male,248.95738893925656,40.0,2023-01-01,Electronics,20.0,0.16067006554989074
4405,Charlie,20.0,Other,248.95738893925656,24.992101105845183,2023-02-15,Clothing,15.0,0.10038706307264107
4406,David,35.0,Female,300.0,30.0,,Electronics,20.0,0.1
4408,Eve,27.35427534588342,Other,400.0,24.992101105845183,2023-02-15,,15.0,0.062480252764612956
4410,Bob,20.0,Female,248.95738893925656,24.992101105845183,,Clothing,5.0,0.10038706307264107
4411,Eve,25.0,Other,200.0,30.0,,,10.0,0.15
4413,Bob,27.35427534588342,Other,300.0,10.0,,Furniture,20.0,0.03333333333333333
4414,David,30.0,Male,400.0,20.0,,Clothing,5.0,0.05
4416,Charlie,35.0,Other,200.0,20.0,,,20.0,0.1
4417,David,27.35427534588342,Male,300.0,40.0,,,,0.13333333333333333
4418,Charlie,27.35427534588342,Female,248.95738893925656,24.992101105845183,,Clothing,20.0,0.10038706307264107
4421,Bob,27.35427534588342,Female,200.0,40.0,2023-02-15,Grocery,20.0,0.2
4422,Alice,20.0,Male,200.0,10.0,2023-01-01,Electronics,,0.05
4423,David,27.35427534588342,Female,100.0,10.0,,Clothing,10.0,0.1
4425,Charlie,35.0,Other,100.0,40.0,,Grocery,5.0,0.4
4426,Eve,27.35427534588342,Male,400.0,40.0,2023-02-15,Grocery,15.0,0.1
4427,Charlie,35.0,Male,248.95738893925656,30.0,,Electronics,10.0,0.12050254916241807
4428,Charlie,35.0,Male,300.0,10.0,2023-01-01,Furniture,20.0,0.03333333333333333
4429,Eve,25.0,Female,200.0,30.0,,Clothing,5.0,0.15
4430,Alice,27.35427534588342,Female,200.0,20.0,2023-02-15,,15.0,0.1
4431,Charlie,20.0,Other,248.95738893925656,40.0,,Electronics,,0.16067006554989074
4432,Charlie,20.0,Other,100.0,10.0,2023-02-15,Clothing,20.0,0.1
4433,David,27.35427534588342,Male,100.0,30.0,,Electronics,,0.3
4434,Eve,25.0,Other,200.0,24.992101105845183,2023-02-15,Furniture,10.0,0.12496050552922591
4435,Bob,25.0,Female,248.95738893925656,20.0,2023-02-15,Clothing,15.0,0.08033503277494537
4436,Alice,25.0,Other,200.0,30.0,2023-01-01,,15.0,0.15
4437,Alice,20.0,Female,100.0,24.992101105845183,,Clothing,,0.24992101105845183
4438,Eve,35.0,Other,300.0,10.0,2023-02-15,Electronics,,0.03333333333333333
4440,David,20.0,Female,300.0,20.0,,Electronics,5.0,0.06666666666666667
4442,David,35.0,Female,248.95738893925656,40.0,,Grocery,5.0,0.16067006554989074
4443,Alice,27.35427534588342,Other,400.0,10.0,2023-02-15,Electronics,15.0,0.025
4445,Bob,25.0,Other,248.95738893925656,40.0,,,10.0,0.16067006554989074
4446,Eve,25.0,Female,100.0,30.0,,Grocery,5.0,0.3
4448,Charlie,25.0,Male,248.95738893925656,10.0,2023-02-15,Clothing,20.0,0.040167516387472686
4449,Bob,35.0,Other,100.0,40.0,,Grocery,10.0,0.4
4450,Bob,20.0,Female,100.0,30.0,,Furniture,10.0,0.3
4452,Bob,20.0,Other,248.95738893925656,24.992101105845183,2023-02-15,Furniture,5.0,0.10038706307264107
4454,Charlie,35.0,Other,100.0,24.992101105845183,,,20.0,0.24992101105845183
4455,David,30.0,Other,200.0,40.0,2023-01-01,Furniture,10.0,0.2
4456,Bob,25.0,Other,200.0,24.992101105845183,,Clothing,15.0,0.12496050552922591
4459,Eve,30.0,Other,248.95738893925656,10.0,2023-02-15,Furniture,20.0,0.040167516387472686
4460,David,25.0,Male,300.0,24.992101105845183,2023-02-15,Furniture,5.0,0.08330700368615061
4461,Charlie,27.35427534588342,Male,400.0,24.992101105845183,2023-02-15,Clothing,20.0,0.062480252764612956
4462,Eve,30.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Furniture,20.0,0.10038706307264107
4463,Alice,25.0,Female,300.0,10.0,2023-02-15,,20.0,0.03333333333333333
4464,David,20.0,Male,200.0,30.0,2023-01-01,Electronics,15.0,0.15
4466,Eve,20.0,Male,100.0,24.992101105845183,,Clothing,20.0,0.24992101105845183
4468,Bob,25.0,Female,248.95738893925656,30.0,,Furniture,15.0,0.12050254916241807
4472,Eve,30.0,Male,200.0,40.0,2023-01-01,,10.0,0.2
4473,Eve,20.0,Other,100.0,20.0,,,20.0,0.2
4475,Eve,35.0,Male,400.0,24.992101105845183,2023-01-01,Electronics,20.0,0.062480252764612956
4476,Bob,25.0,Male,100.0,20.0,,Electronics,,0.2
4477,David,27.35427534588342,Male,300.0,40.0,2023-02-15,Grocery,5.0,0.13333333333333333
4478,Bob,20.0,Other,400.0,10.0,2023-01-01,Furniture,,0.025
4479,Bob,20.0,Other,300.0,30.0,2023-01-01,Electronics,10.0,0.1
4480,Charlie,20.0,Other,200.0,20.0,2023-01-01,Furniture,,0.1
4481,David,20.0,Other,400.0,10.0,,Grocery,,0.025
4482,Eve,25.0,Female,100.0,24.992101105845183,2023-01-01,Clothing,15.0,0.24992101105845183
4483,Bob,30.0,Other,300.0,30.0,,Clothing,10.0,0.1
4484,Charlie,35.0,Other,200.0,20.0,2023-01-01,Furniture,10.0,0.1
4485,David,25.0,Other,200.0,30.0,2023-01-01,Furniture,10.0,0.15
4488,Alice,27.35427534588342,Other,248.95738893925656,40.0,2023-01-01,Clothing,15.0,0.16067006554989074
4489,Bob,20.0,Female,248.95738893925656,30.0,,Electronics,20.0,0.12050254916241807
4491,Bob,20.0,Male,248.95738893925656,10.0,,Electronics,20.0,0.040167516387472686
4493,Bob,35.0,Male,100.0,10.0,2023-02-15,,,0.1
4495,Eve,30.0,Other,400.0,20.0,2023-01-01,Grocery,10.0,0.05
4497,Bob,25.0,Other,200.0,40.0,,,,0.2
4498,Charlie,35.0,Other,400.0,10.0,,Grocery,20.0,0.025
4500,Alice,27.35427534588342,Male,300.0,24.992101105845183,2023-01-01,Furniture,15.0,0.08330700368615061
4501,Bob,27.35427534588342,Male,400.0,40.0,2023-02-15,Furniture,5.0,0.1
4503,Alice,20.0,Other,100.0,20.0,,Furniture,5.0,0.2
4504,Alice,30.0,Male,100.0,20.0,2023-02-15,Clothing,5.0,0.2
4505,David,27.35427534588342,Female,400.0,10.0,,Grocery,15.0,0.025
4506,Bob,35.0,Other,200.0,30.0,2023-02-15,Grocery,,0.15
4508,Eve,30.0,Other,200.0,24.992101105845183,,Grocery,10.0,0.12496050552922591
4509,Bob,27.35427534588342,Female,400.0,10.0,,Electronics,,0.025
4510,Eve,20.0,Female,400.0,20.0,2023-02-15,,20.0,0.05
4511,Alice,27.35427534588342,Male,200.0,40.0,2023-02-15,,,0.2
4512,David,35.0,Female,300.0,30.0,2023-01-01,Furniture,15.0,0.1
4513,David,30.0,Other,400.0,20.0,,Clothing,15.0,0.05
4514,Charlie,20.0,Male,248.95738893925656,40.0,,Clothing,20.0,0.16067006554989074
4515,David,35.0,Female,200.0,24.992101105845183,2023-01-01,Furniture,20.0,0.12496050552922591
4516,Alice,25.0,Male,300.0,24.992101105845183,,Furniture,20.0,0.08330700368615061
4517,Charlie,30.0,Male,200.0,24.992101105845183,,Grocery,15.0,0.12496050552922591
4519,David,35.0,Male,300.0,24.992101105845183,2023-02-15,,5.0,0.08330700368615061
4520,Charlie,20.0,Male,248.95738893925656,24.992101105845183,,Furniture,5.0,0.10038706307264107
4521,Alice,25.0,Female,400.0,10.0,,,10.0,0.025
4522,Eve,35.0,Other,300.0,40.0,2023-01-01,,15.0,0.13333333333333333
4523,Eve,30.0,Other,400.0,20.0,,Clothing,20.0,0.05
4524,Alice,35.0,Female,248.95738893925656,30.0,2023-02-15,,,0.12050254916241807
4525,Alice,27.35427534588342,Other,400.0,24.992101105845183,2023-02-15,Grocery,15.0,0.062480252764612956
4526,Eve,30.0,Male,100.0,24.992101105845183,,Grocery,10.0,0.24992101105845183
4528,Eve,35.0,Male,248.95738893925656,10.0,2023-02-15,Grocery,,0.040167516387472686
4529,Alice,20.0,Male,200.0,10.0,,Furniture,5.0,0.05
4531,Bob,27.35427534588342,Female,300.0,30.0,,,20.0,0.1
4532,David,20.0,Male,248.95738893925656,20.0,2023-01-01,Furniture,,0.08033503277494537
4533,David,20.0,Male,200.0,24.992101105845183,2023-01-01,Clothing,20.0,0.12496050552922591
4534,Alice,20.0,Female,100.0,40.0,,,15.0,0.4
4535,Eve,30.0,Male,300.0,24.992101105845183,,,5.0,0.08330700368615061
4536,Charlie,20.0,Male,300.0,24.992101105845183,,,,0.08330700368615061
4537,David,35.0,Other,248.95738893925656,24.992101105845183,2023-01-01,,,0.10038706307264107
4538,Eve,20.0,Female,400.0,24.992101105845183,,,10.0,0.062480252764612956
4539,Charlie,27.35427534588342,Male,400.0,20.0,2023-01-01,Clothing,5.0,0.05
4540,David,25.0,Male,200.0,40.0,,Grocery,15.0,0.2
4544,Eve,20.0,Male,248.95738893925656,40.0,,Electronics,15.0,0.16067006554989074
4545,Alice,35.0,Male,400.0,24.992101105845183,2023-02-15,Grocery,20.0,0.062480252764612956
4547,Bob,27.35427534588342,Other,100.0,30.0,2023-02-15,,10.0,0.3
